End_Time,Distance(mi),Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in),Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Station,Stop,Traffic_Calming,Traffic_Signal,Duration,Region,State_CA,State_FL,State_Others,State_TX,City_Charlotte,City_Houston,City_Los Angeles,City_Miami,City_Orlando,City_Others,Weather_Condition_Clear / Cloudy,Weather_Condition_Fog / Low Visibility,Weather_Condition_Others,Weather_Condition_Snow,Weather_Condition_Thunderstorms / Severe Weather,Weather_Year,Weather_Month,Weather_Day,Wind_Direction_CALM,Wind_Direction_E,Wind_Direction_ENE,Wind_Direction_ESE,Wind_Direction_East,Wind_Direction_N,Wind_Direction_NE,Wind_Direction_NNE,Wind_Direction_NNW,Wind_Direction_NW,Wind_Direction_North,Wind_Direction_S,Wind_Direction_SE,Wind_Direction_SSE,Wind_Direction_SSW,Wind_Direction_SW,Wind_Direction_South,Wind_Direction_VAR,Wind_Direction_Variable,Wind_Direction_W,Wind_Direction_WNW,Wind_Direction_WSW,Wind_Direction_West,Weather_Day_of_Week_Friday,Weather_Day_of_Week_Monday,Weather_Day_of_Week_Saturday,Weather_Day_of_Week_Sunday,Weather_Day_of_Week_Thursday,Weather_Day_of_Week_Tuesday,Weather_Day_of_Week_Wednesday,Severity
706,0.0,61.0,39.0,29.39,10.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,59.61666666666667,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,4,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1195,0.0,74.0,34.0,28.13,10.0,29.0,0.0,0,0,0,0,0,0,0,0,0,0,0,179.43333333333334,7,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2019,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1015,0.76,57.0,62.0,28.88,10.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,446.0,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2021,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1194,0.175,41.0,89.0,29.58,10.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,1,75.0,7,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2022,11,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
680,4.897,35.0,85.0,28.58,9.0,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,126.0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2023,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
598,0.226,64.0,96.0,30.02,10.0,7.0,0.0,0,0,1,0,0,0,0,0,0,0,0,130.3,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2021,12,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1044,0.463,87.0,72.0,29.89,10.0,17.0,0.0,0,0,0,0,0,0,0,0,0,0,0,96.01666666666668,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2020,10,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
221,1.285,46.0,86.0,30.17,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,20.5,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2022,12,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
458,0.0,54.0,90.0,29.55,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,75.01666666666667,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,8,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
1151,0.209,38.0,51.0,29.3,10.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,129.9,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2021,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
1041,0.778,56.0,34.0,29.33,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.18333333333334,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2023,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1128,0.092,87.0,59.0,29.79,10.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,79.3,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,8,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
745,0.0,69.0,81.0,28.52,10.0,17.0,0.0,0,0,0,0,0,0,0,0,1,0,0,29.766666666666666,7,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,5,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
941,0.429,77.0,37.0,29.95,10.0,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,82.68333333333334,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
952,0.979,88.0,42.0,29.89,10.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,29.3,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2019,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
432,0.0,66.0,78.0,29.46,10.0,9.0,0.0,0,0,0,0,1,0,0,0,0,0,0,59.583333333333336,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2019,4,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1089,0.41,61.0,20.0,29.82,10.0,8.0,0.0,0,0,0,0,1,0,0,0,0,0,0,29.3,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2019,4,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
739,0.1689999999999999,87.0,59.0,29.69,10.0,14.0,0.0,0,0,0,0,1,0,0,0,0,0,0,53.0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1005,0.929,37.0,93.0,28.63,3.0,17.0,0.0,0,0,0,0,0,0,0,0,0,0,0,75.0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2020,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
1325,0.448,58.0,14.0,29.66,10.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,24.0,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2021,11,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1417,0.13,80.0,64.0,29.02,10.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,131.81666666666666,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
805,0.0,48.9,93.0,30.22,7.0,5.8,0.07,0,0,0,0,0,0,0,0,0,0,0,29.2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2018,11,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1215,0.445,60.0,79.0,29.58,10.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,366.5,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
619,0.0,61.0,72.0,30.12,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,59.68333333333333,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2019,10,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
586,0.738,32.0,60.0,29.93,10.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,75.05,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2022,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
1041,0.08,63.0,18.0,24.98,10.0,12.0,0.0,0,0,1,0,0,0,0,0,1,0,0,79.83333333333333,8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2021,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
540,0.042,66.0,75.0,29.75,10.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,79.0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,9,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1399,0.313,49.0,56.0,30.07,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,100.36666666666666,9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2022,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
513,0.0,79.0,90.0,29.93,10.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,107.21666666666668,7,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1009,0.0,66.0,73.0,28.92,10.0,7.0,0.0,0,0,0,0,0,0,0,1,0,0,1,29.666666666666668,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2019,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
1116,0.0,76.0,60.0,29.63,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,62.38333333333333,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,5,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
493,0.0,66.9,100.0,30.0,2.5,11.5,0.03,0,0,0,0,0,0,0,0,0,0,0,44.46666666666667,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
995,0.5429999999999999,68.0,37.0,29.95,10.0,13.0,0.0,0,0,1,0,0,0,1,0,0,0,0,248.5,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
1342,0.972,89.0,46.0,29.14,10.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,359.98333333333335,7,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2023,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1112,0.179,74.0,91.0,30.03,10.0,5.0,0.01,0,0,0,0,0,0,0,0,0,0,0,25.5,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2021,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1023,0.638,91.0,38.0,29.87,10.0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,21.75,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2022,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
1136,0.086,84.0,55.0,29.88,10.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,76.8,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2022,10,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
431,0.0,52.0,76.0,29.33,10.0,16.0,0.0,0,0,0,0,0,0,0,0,0,0,0,29.316666666666663,7,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2021,12,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1068,0.192,90.0,59.0,29.97,10.0,9.0,0.0,0,0,1,0,0,0,0,0,0,0,0,179.31666666666666,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2021,9,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
587,0.0,63.0,97.0,28.94,6.0,6.0,0.06,0,0,0,0,0,0,0,0,0,0,0,77.41666666666667,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2019,11,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1061,0.02,75.0,89.0,29.5,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,120.0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,9,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1102,1.463,37.0,48.0,29.04,10.0,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,78.11666666666666,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
505,0.005,72.0,84.0,30.14,10.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,1,78.01666666666667,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1155,0.5710000000000001,56.0,27.0,26.85,10.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,68.5,9,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2021,10,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1131,0.0,59.0,75.0,30.02,10.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,114.46666666666668,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2019,12,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
267,0.133,41.0,86.0,29.6,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,77.41666666666667,7,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2020,12,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
546,0.0,9.0,80.0,30.35,3.0,3.5,0.0,1,0,1,0,0,0,0,0,0,0,0,44.71666666666667,4,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2019,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1272,0.325,54.0,53.0,30.23,10.0,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,75.05,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,10,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
751,0.475,80.0,62.0,30.15,10.0,16.0,0.0,0,0,0,0,0,0,0,0,0,0,0,79.5,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2022,12,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1310,0.37,57.0,89.0,30.12,8.0,9.2,0.01,0,0,0,0,0,0,0,0,0,0,0,360.0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2017,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1313,0.11,45.0,37.0,29.31,10.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,97.45,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
1163,0.196,93.0,47.0,29.5,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,124.76666666666668,7,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2021,6,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
605,0.0,32.0,97.0,29.9,5.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,1,76.65,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2021,2,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1083,0.091,94.0,21.0,29.49,10.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,78.66666666666667,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2022,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
1107,0.423,53.0,89.0,30.2,10.0,8.0,0.02,0,0,0,0,0,0,0,0,0,0,0,42.483333333333334,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2021,2,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
971,0.838,63.0,22.0,28.47,10.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,143.88333333333333,8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,12,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
589,0.418,69.0,90.0,30.02,10.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,119.41666666666669,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,5,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
1254,0.051,45.0,53.0,29.18,10.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,1,76.95,7,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2022,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
1007,0.1,66.0,84.0,29.74,10.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,122.03333333333332,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,10,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
525,0.982,61.0,81.0,29.67,10.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,122.38333333333334,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,2,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
1220,0.071,55.0,83.0,29.6,6.0,5.0,0.0,0,0,1,0,0,0,0,0,0,0,0,122.01666666666668,9,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2021,12,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
497,2.028,38.0,73.0,24.51,10.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,46.5,8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2023,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
486,0.0,50.0,80.0,29.35,10.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,61.233333333333334,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2021,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1400,0.03,46.0,51.0,29.46,10.0,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,122.28333333333332,7,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2023,2,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
537,0.0,74.0,59.0,29.48,10.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,58.31666666666667,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
303,2.734,50.0,95.0,29.0,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,91.66666666666669,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2021,5,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
549,0.0,62.0,93.0,29.85,8.0,12.0,0.04,0,0,1,0,0,0,1,0,0,0,1,30.0,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2020,4,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
568,0.253,77.0,71.0,30.09,10.0,18.0,0.0,0,0,0,0,0,0,0,0,0,0,0,171.18333333333334,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2021,5,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1004,0.0,78.0,60.0,29.33,10.0,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,89.91666666666667,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2019,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
950,0.263,37.0,45.0,25.05,10.0,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,138.18333333333334,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2020,12,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1318,1.372,64.0,80.0,29.82,10.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,26.0,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2022,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
990,0.0,84.0,46.0,28.91,10.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,29.616666666666667,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2018,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1094,0.0,91.0,55.0,28.94,10.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,61.5,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,7,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
17,1.063,79.0,39.0,29.14,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,79.03333333333333,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2021,6,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
775,0.141,76.0,87.0,30.07,4.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,38.38333333333333,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2021,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
869,0.0,92.0,20.0,28.59,10.0,8.0,0.0,0,0,1,0,0,0,0,0,0,0,1,46.96666666666667,8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2019,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
883,0.0,87.0,46.0,29.14,10.0,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,29.333333333333332,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
60,0.068,42.0,67.0,28.04,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,133.0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
538,2.049999952316284,-5.0,91.0,29.64,4.0,3.0,0.0,0,0,0,0,1,0,0,0,0,0,0,58.11666666666667,5,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,1,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
101,0.73,38.0,79.0,29.22,10.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,121.21666666666668,7,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2020,12,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1217,0.042,66.0,40.0,30.0,10.0,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,127.85,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2022,3,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
563,1.126,48.0,74.0,30.15,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,135.2,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2021,11,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
941,0.0,86.0,18.0,29.21,10.0,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,29.65,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2021,10,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
