End_Time,Distance(mi),Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in),Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Station,Stop,Traffic_Calming,Traffic_Signal,Duration,Region,State_CA,State_FL,State_Others,State_TX,City_Charlotte,City_Houston,City_Los Angeles,City_Miami,City_Orlando,City_Others,Weather_Condition_Clear / Cloudy,Weather_Condition_Fog / Low Visibility,Weather_Condition_Others,Weather_Condition_Snow,Weather_Condition_Thunderstorms / Severe Weather,Weather_Year,Weather_Month,Weather_Day,Wind_Direction_CALM,Wind_Direction_E,Wind_Direction_ENE,Wind_Direction_ESE,Wind_Direction_East,Wind_Direction_N,Wind_Direction_NE,Wind_Direction_NNE,Wind_Direction_NNW,Wind_Direction_NW,Wind_Direction_North,Wind_Direction_S,Wind_Direction_SE,Wind_Direction_SSE,Wind_Direction_SSW,Wind_Direction_SW,Wind_Direction_South,Wind_Direction_VAR,Wind_Direction_Variable,Wind_Direction_W,Wind_Direction_WNW,Wind_Direction_WSW,Wind_Direction_West,Weather_Day_of_Week_Friday,Weather_Day_of_Week_Monday,Weather_Day_of_Week_Saturday,Weather_Day_of_Week_Sunday,Weather_Day_of_Week_Thursday,Weather_Day_of_Week_Tuesday,Weather_Day_of_Week_Wednesday,Severity
904,0.0,82.0,6.0,27.05,10.0,17.0,0.0,0,0,0,0,0,0,0,1,0,0,1,45.18333333333333,8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
777,0.0,76.0,61.0,29.88,10.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,61.2,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2021,6,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1388,0.381,77.0,84.0,30.05,10.0,7.0,0.06,0,0,1,0,0,0,0,0,1,0,0,609.2333333333333,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2020,11,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1084,0.0,75.0,50.0,29.72,9.0,23.0,0.0,0,0,0,0,0,0,0,0,0,0,0,31.6,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2020,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
565,0.0,49.0,72.0,28.84,10.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,45.8,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2019,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
669,0.068,68.0,55.0,28.89,10.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,126.51666666666668,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,4,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
140,0.87,64.0,90.0,28.39,10.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,195.6,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,7,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
479,0.0,37.0,81.0,29.16,10.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,30.0,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2
631,0.0,9.0,84.0,28.96,2.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,73.46666666666667,5,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2019,12,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
149,0.016,32.0,40.0,30.3,10.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,1,126.18333333333334,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,12,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
393,0.026,75.0,89.0,29.89,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,95.85,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2020,9,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
813,0.21,75.0,82.0,29.9,10.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,160.13333333333333,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2022,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1025,0.11,85.0,61.0,29.85,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,122.9,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2022,5,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1025,0.0,46.0,56.0,28.87,10.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,59.65,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2019,11,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1172,0.0,66.0,88.0,29.14,1.0,10.0,0.19,0,0,1,0,0,0,0,0,0,0,0,105.15,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2019,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
398,1.242,22.0,60.0,29.53,10.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,28.5,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2021,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
417,0.041,67.0,84.0,29.95,10.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,215.21666666666667,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2020,12,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
894,0.05,88.0,49.0,29.32,10.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,87.53333333333333,7,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2021,9,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
861,0.0,62.1,86.0,30.22,8.0,13.8,0.0,0,0,0,0,0,0,0,0,0,0,0,29.833333333333332,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2016,9,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1088,1.59,73.0,57.0,30.21,10.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,110.5,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2022,2,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
379,0.227,69.0,81.0,28.99,10.0,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,130.8,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,11,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1371,0.6709999999999999,63.0,100.0,30.07,6.0,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,73.5,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,10,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
800,0.8000000119209291,75.0,57.0,29.88,10.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,61.416666666666664,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2019,7,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1139,0.0,70.0,81.0,29.36,6.0,8.0,0.02,0,0,0,0,0,0,0,0,0,0,0,91.23333333333332,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2019,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
970,0.389,84.0,32.0,29.78,10.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,98.9,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2020,10,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1027,0.106,91.0,57.0,29.83,10.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,122.5,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2021,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1428,0.226,21.0,93.0,28.27,0.75,14.0,0.0,0,0,1,0,0,0,0,0,0,0,1,132.78333333333333,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2022,1,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
544,0.064,44.0,96.0,29.05,1.0,16.0,0.19,0,0,0,0,0,0,0,0,0,0,0,20.0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2022,5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
604,0.0,77.0,94.0,30.0,10.0,10.0,0.06,0,0,1,0,0,0,0,0,0,0,0,29.7,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,7,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1321,0.0,86.0,38.0,29.23,10.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,48.15,7,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2020,6,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1049,0.088,81.0,62.0,29.99,10.0,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,20.0,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2021,11,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
524,0.0,55.0,89.0,30.02,2.0,6.9,0.01,0,0,0,0,0,0,0,0,0,0,1,29.733333333333334,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2018,10,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
784,0.052,55.0,57.0,30.11,10.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,132.86666666666667,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2021,5,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
842,0.243,63.0,23.0,29.96,10.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,22.0,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2022,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
394,0.716,57.0,96.0,29.84,2.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,150.46666666666667,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2022,12,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
1177,0.904,39.0,56.0,29.71,10.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,127.15,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2021,11,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
976,0.028,80.0,76.0,29.95,10.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,78.8,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2022,9,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
12,1.286,82.0,85.0,29.96,10.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,137.0,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2021,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
902,0.008,88.0,67.0,29.91,10.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,77.26666666666667,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2022,9,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
881,0.124,90.0,37.0,28.69,10.0,16.0,0.0,0,0,0,0,0,0,0,0,0,0,0,75.0,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2021,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
592,1.0490000000000002,79.0,79.0,29.15,10.0,16.0,0.0,0,0,0,0,0,0,0,0,0,0,0,113.5,7,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2022,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
873,0.011,52.0,40.0,29.66,10.0,18.0,0.0,0,0,0,0,0,0,0,0,0,0,0,120.48333333333332,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2023,1,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
597,0.921,42.0,58.0,29.83,10.0,18.0,0.0,0,0,0,0,0,0,0,0,0,0,0,44.0,7,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2021,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
413,0.202,24.0,88.0,29.51,0.75,13.0,0.02,0,0,0,0,1,0,0,0,0,0,0,96.35,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2021,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
784,0.0,66.0,65.0,29.79,10.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,1,30.0,9,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,5,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
535,0.124,71.0,87.0,30.14,10.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,77.46666666666667,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2022,11,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1167,0.105,79.0,57.0,29.28,13.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,125.56666666666666,7,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2021,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
893,1.7799999713897705,37.0,36.0,29.14,10.0,20.0,0.0,0,0,0,0,0,0,0,0,0,0,0,59.38333333333333,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2021,11,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1144,0.0,64.0,29.0,29.01,10.0,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,44.56666666666667,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,4,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1063,3.428,50.0,93.0,29.92,10.0,9.0,0.0,0,0,0,0,1,0,0,0,0,0,0,12.666666666666666,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2022,1,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1169,0.276,86.0,62.0,29.81,10.0,6.0,0.0,0,0,0,0,1,0,0,0,0,0,0,27.45,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2019,8,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
321,0.32,41.0,53.0,29.08,10.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,20.0,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2022,12,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
726,0.418,75.0,43.0,29.73,10.0,6.0,0.0,0,0,0,0,1,0,0,0,0,0,0,79.53333333333333,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2021,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
1076,0.22,81.0,45.0,29.97,10.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,86.08333333333333,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1258,0.888,59.0,67.0,30.08,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,525709.0,7,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2021,2,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
1005,0.3720000000000001,45.0,82.0,29.83,6.0,9.0,0.07,0,0,0,0,0,0,0,0,0,0,0,1363.0,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2021,11,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1164,0.27,69.0,53.0,29.98,10.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,122.11666666666666,7,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1163,0.3,89.0,61.0,30.05,10.0,12.0,0.0,0,0,1,0,0,0,0,1,1,0,0,126.81666666666666,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2021,8,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1225,4.274,69.0,70.0,30.04,10.0,5.0,0.0,0,0,0,0,1,0,0,0,0,0,0,617.0,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2022,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
943,0.22,85.0,57.0,29.94,10.0,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,179.36666666666667,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2022,5,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1311,0.168,68.0,49.0,27.35,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,128.86666666666667,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2022,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
822,1.477,82.0,61.0,29.56,10.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,87.03333333333333,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
17,0.21,27.0,89.0,29.6,10.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,100.03333333333332,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2021,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1057,0.0,79.0,82.0,29.83,10.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,1,34.96666666666667,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1063,0.0,88.0,31.0,29.97,10.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,44.46666666666667,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2019,8,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
529,0.0,73.0,73.0,29.8,10.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,1,63.266666666666666,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2019,7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1209,1.791,30.0,85.0,26.8,1.0,9.0,0.02,0,0,0,0,0,0,0,0,0,0,0,49.0,9,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2023,1,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
320,0.0,77.0,20.0,27.04,10.0,7.0,0.0,0,0,1,0,0,0,0,0,0,0,1,47.53333333333333,8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
669,0.0,82.0,74.0,29.98,2.5,9.2,0.0,0,0,0,0,0,0,0,0,0,0,1,29.85,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2018,7,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
898,0.506,44.0,44.0,29.41,10.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,32.5,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
114,0.0,59.0,90.0,30.09,1.8,6.9,0.04,0,0,0,0,1,0,0,0,0,0,0,29.733333333333334,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,11,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1132,0.0,63.0,30.0,28.95,10.0,12.0,0.0,0,0,0,0,0,0,0,0,0,0,1,59.55,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
579,4.657,61.0,81.0,29.88,10.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,125.5,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2022,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
1248,0.061,49.0,77.0,30.14,7.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,145.93333333333334,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2022,12,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1381,0.053,77.0,72.0,29.91,10.0,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,95.76666666666668,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2020,11,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
531,0.0,69.0,90.0,29.89,8.0,3.0,0.02,0,0,0,0,0,0,0,0,0,0,0,185.2,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2019,12,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
531,0.921,37.0,28.0,24.29,10.0,16.0,0.0,0,0,0,0,0,0,0,0,0,0,0,17.5,8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2021,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
251,0.067,69.0,94.0,29.9,10.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,77.51666666666667,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2021,6,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1183,0.0,72.0,50.0,29.64,10.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,113.63333333333334,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2021,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
609,0.0,29.0,89.0,28.67,9.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,240.0,9,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,2,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1175,0.0,69.0,65.0,28.9,10.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,59.86666666666667,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2021,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
531,0.0,70.0,84.0,29.9,10.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,44.733333333333334,7,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2019,5,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1097,0.769,69.0,75.0,29.89,10.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,12.683333333333334,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2022,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
